#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0010462	FBgn0010462	lethal (2) 00329	l(2)00329
FBgn0065866	FBgn0065866	lethal (2) SH0265	l(2)SH0265
FBgn0065172	FBgn0065172	lethal (3) SH020	l(3)SH020
FBgn0005703	FBgn0005703	lethal (1) TK106	l(1)TK106
FBgn0033885	FBgn0033885	DJ-1alpha	DJ-1alpha
FBgn0261458	FBgn0261458	capulet	capt
FBgn0041752	FBgn0041752	hexe	hexe
FBgn0026353	FBgn0026353	Su(SuRaf1)2	Su(SuRaf1)2
FBgn0001499	FBgn0001499	lethal (1) 10Bm	l(1)10Bm
FBgn0000042	FBgn0000042	Actin 5C	Act5C
FBgn0040185	FBgn0040185	lethal (1) G0226	l(1)G0226
FBgn0015410	FBgn0015410	lethal (1) 14ABa	l(1)14ABa
FBgn0039272	FBgn0039272	-	CG11836
FBgn0002568	FBgn0002568	luckenhaft	luc
FBgn0065140	FBgn0065140	lethal (3) SH106	l(3)SH106
FBgn0011235	FBgn0011235	cuckold	cuc
FBgn0003141	FBgn0003141	purple	pr
FBgn0002357	FBgn0002357	lethal (3) 87Ee	l(3)87Ee
FBgn0019736	FBgn0019736	lethal (1) 98B	l(1)98B
FBgn0003451	FBgn0003451	sonless	snl
FBgn0063406	FBgn0063406	lethal (3) CG1	l(3)CG1
FBgn0013940	FBgn0013940	Enhancer of seven in absentia at 46C	E(sina)46C
FBgn0003148	FBgn0003148	presto	pre
FBgn0065516	FBgn0065516	lethal (2) SH1142	l(2)SH1142
FBgn0001479	FBgn0001479	lethal (1) 9Fg	l(1)9Fg
FBgn0013557	FBgn0013557	lethal (3) ry160	l(3)ry160
FBgn0283521	FBgn0283521	longitudinals lacking	lola
FBgn0002422	FBgn0002422	lethal (3) F13	l(3)F13
FBgn0061084	FBgn0061084	lethal (3) S012225a	l(3)S012225a
FBgn0060373	FBgn0060373	lethal (3) S136708	l(3)S136708
FBgn0000894	FBgn0000894	female sterile (1) M94	fs(1)M94
FBgn0029870	FBgn0029870	Mitochondrial assembly regulatory factor	Marf
FBgn0016645	FBgn0016645	ER3-3	ER3-3
FBgn0025922	FBgn0025922	lethal (3) 76BDt	l(3)76BDt
FBgn0065712	FBgn0065712	lethal (2) SH0586	l(2)SH0586
FBgn0040078	FBgn0040078	pontin	pont
FBgn0061120	FBgn0061120	lethal (3) S005029a	l(3)S005029a
FBgn0000330	FBgn0000330	carmine	cm
FBgn0015391	FBgn0015391	gluon	glu
FBgn0060947	FBgn0060947	lethal (3) S037906	l(3)S037906
FBgn0003028	FBgn0003028	ovo	ovo
FBgn0001105	FBgn0001105	G protein beta subunit 13F	Gbeta13F
FBgn0033859	FBgn0033859	fandango	fand
FBgn0035227	FBgn0035227	Increased minichromosome loss 1	Iml1
FBgn0000449	FBgn0000449	disembodied	dib
FBgn0031054	FBgn0031054	Ssu72 CTD phosphatase	Ssu72
FBgn0065300	FBgn0065300	lethal (2) SH1989	l(2)SH1989
FBgn0026211	FBgn0026211	lethal (4) 102CDh	l(4)102CDh
FBgn0028232	FBgn0028232	lethal (3) S003704	l(3)S003704
FBgn0065740	FBgn0065740	lethal (2) SH0527	l(2)SH0527
FBgn0060769	FBgn0060769	lethal (3) S062118b	l(3)S062118b
FBgn0011179	FBgn0011179	lethal (1) 291-82	l(1)291-82
FBgn0260095	FBgn0260095	-	2L3244
FBgn0082190	FBgn0082190	lethal (3) S006603	l(3)S006603
FBgn0061058	FBgn0061058	lethal (3) S022527	l(3)S022527
FBgn0004522	FBgn0004522	lethal (4) 102CDf	l(4)102CDf
FBgn0001680	FBgn0001680	lethal (1) ESHS1	l(1)ESHS1
FBgn0005507	FBgn0005507	lethal (2) 24EFe	l(2)24EFe
FBgn0004644	FBgn0004644	hedgehog	hh
FBgn0030321	FBgn0030321	-	CG1703
FBgn0002002	FBgn0002002	lethal (2) 36Ba	l(2)36Ba
FBgn0020819	FBgn0020819	lethal (3) 98Dk	l(3)98Dk
FBgn0011409	FBgn0011409	lethal (3) j8B6	l(3)j8B6
FBgn0026659	FBgn0026659	lethal (2) 17E1	l(2)17E1
FBgn0028587	FBgn0028587	lethal (?) AR111	l(?)AR111
FBgn0005249	FBgn0005249	lethal of Roberts 260	l(3)R260
FBgn0065332	FBgn0065332	lethal (2) SH1871	l(2)SH1871
FBgn0065785	FBgn0065785	lethal (2) SH0436	l(2)SH0436
FBgn0260074	FBgn0260074	-	2L3948
FBgn0082579	FBgn0082579	zwirbel	zwi
FBgn0024562	FBgn0024562	lethal (3) L6241	l(3)L6241
FBgn0011195	FBgn0011195	lethal (1) 302-9	l(1)302-9
FBgn0010866	FBgn0010866	lethal (3) 05430	l(3)05430
FBgn0035357	FBgn0035357	MEP-1	MEP-1
FBgn0000884	FBgn0000884	female sterile (1) M82	fs(1)M82
FBgn0023070	FBgn0023070	lethal (1) 20Ag	l(1)20Ag
FBgn0261109	FBgn0261109	marionette	mrn
FBgn0065523	FBgn0065523	lethal (2) SH1124	l(2)SH1124
FBgn0065187	FBgn0065187	lethal (2) SH2345	l(2)SH2345
FBgn0004654	FBgn0004654	Phosphogluconate dehydrogenase	Pgd
FBgn0000886	FBgn0000886	female sterile (1) M84	fs(1)M84
FBgn0060646	FBgn0060646	lethal (3) S083902b	l(3)S083902b
FBgn0005259	FBgn0005259	lethal (3) SG79	l(3)SG79
FBgn0065721	FBgn0065721	lethal (2) SH0569	l(2)SH0569
FBgn0060561	FBgn0060561	lethal (3) S096805a	l(3)S096805a
FBgn0267250	FBgn0267250	-	l(3)j13C8
FBgn0263241	FBgn0263241	Molybdenum cofactor synthesis 1	Mocs1
FBgn0010421	FBgn0010421	Transcription factor TFIIFbeta	TfIIFbeta
FBgn0014009	FBgn0014009	Rab2	Rab2
FBgn0062587	FBgn0062587	Mod(var)1657	Mod(var)1657
FBgn0016804	FBgn0016804	lethal (1) K6	l(1)K6
FBgn0028996	FBgn0028996	onecut	onecut
FBgn0001569	FBgn0001569	lethal (1) 20Ca	l(1)20Ca
FBgn0034314	FBgn0034314	no poles	nopo
FBgn0261592	FBgn0261592	Ribosomal protein S6	RpS6
FBgn0016625	FBgn0016625	Enhancer of glass 2A	E(gl)2A
FBgn0003448	FBgn0003448	snail	sna
FBgn0065891	FBgn0065891	lethal (2) SH0218	l(2)SH0218
FBgn0086694	FBgn0086694	Bre1	Bre1
FBgn0013491	FBgn0013491	lethal (1) 8PP9	l(1)8PP9
FBgn0004921	FBgn0004921	G protein gamma subunit 1	Ggamma1
FBgn0020236	FBgn0020236	ATP citrate lyase	Acly
FBgn0050342	FBgn0050342	pre-mRNA processing factor 38	Prp38
FBgn0065322	FBgn0065322	lethal (2) SH1914	l(2)SH1914
FBgn0261617	FBgn0261617	nejire	nej
FBgn0014212	FBgn0014212	lethal (2) 31Ab	l(2)31Ab
FBgn0004531	FBgn0004531	lethal (4) 102CDb	l(4)102CDb
FBgn0060553	FBgn0060553	lethal (3) S097613b	l(3)S097613b
FBgn0041844	FBgn0041844	E(Sev-CycE)D45	E(Sev-CycE)D45
FBgn0065377	FBgn0065377	lethal (2) SH1673	l(2)SH1673
FBgn0065949	FBgn0065949	lethal (2) SH0086	l(2)SH0086
FBgn0263900	FBgn0263900	-	l(3)B29
FBgn0010650	FBgn0010650	lethal (2) 08685	l(2)08685
FBgn0016844	FBgn0016844	lethal (1) N19	l(1)N19
FBgn0001673	FBgn0001673	lethal (1) from Eugene Nonautonomous 10a	l(1)EN10a
FBgn0001450	FBgn0001450	lethal (1) 7Dd	l(1)7Dd
FBgn0065440	FBgn0065440	lethal (2) SH1459	l(2)SH1459
FBgn0023049	FBgn0023049	lethal (1) 3An	l(1)3An
FBgn0065935	FBgn0065935	lethal (2) SH0126	l(2)SH0126
FBgn0060884	FBgn0060884	lethal (3) S044805	l(3)S044805
FBgn0016122	FBgn0016122	Angiotensin-converting enzyme-related	Acer
FBgn0031260	FBgn0031260	Signal peptide peptidase	Spp
FBgn0000541	FBgn0000541	Enhancer of bithorax	E(bx)
FBgn0019747	FBgn0019747	lethal (1) 827	l(1)827
FBgn0065915	FBgn0065915	lethal (2) SH0169	l(2)SH0169
FBgn0260087	FBgn0260087	-	2L4333
FBgn0029019	FBgn0029019	lethal (3) 77CDe	l(3)77CDe
FBgn0040110	FBgn0040110	lethal (3) tk12	l(3)tk12
FBgn0262579	FBgn0262579	Sterile alpha and Armadillo motif	Sarm
FBgn0260061	FBgn0260061	-	2L2816
FBgn0060615	FBgn0060615	lethal (3) S089814b	l(3)S089814b
FBgn0065287	FBgn0065287	lethal (2) SH2020	l(2)SH2020
FBgn0001706	FBgn0001706	lethal (1) ESHS27	l(1)ESHS27
FBgn0024860	FBgn0024860	lethal (3) 96Bb	l(3)96Bb
FBgn0022137	FBgn0022137	lethal (2) k06327	l(2)k06327
FBgn0024638	FBgn0024638	lethal (2) k13525	l(2)k13525
FBgn0002454	FBgn0002454	many discs missing	mdm
FBgn0003172	FBgn0003172	Pointed wing	Pw
FBgn0025723	FBgn0025723	A122	A122
FBgn0025925	FBgn0025925	lethal (3) 76BDd	l(3)76BDd
FBgn0017550	FBgn0017550	Regena	Rga
FBgn0065364	FBgn0065364	lethal (2) SH1724	l(2)SH1724
FBgn0065186	FBgn0065186	lethal (2) SH2348	l(2)SH2348
FBgn0002775	FBgn0002775	male-specific lethal 3	msl-3
FBgn0013624	FBgn0013624	lethal (3) neo15	l(3)neo15
FBgn0028091	FBgn0028091	lethal (3) S081003	l(3)S081003
FBgn0065694	FBgn0065694	lethal (2) SH0639	l(2)SH0639
FBgn0034246	FBgn0034246	Dicer-2	Dcr-2
FBgn0028126	FBgn0028126	lethal (3) S057809a	l(3)S057809a
FBgn0065290	FBgn0065290	lethal (2) SH2013	l(2)SH2013
FBgn0011794	FBgn0011794	lethal (3) j6C3	l(3)j6C3
FBgn0000388	FBgn0000388	Curl	Curl
FBgn0022005	FBgn0022005	lethal (2) k09238	l(2)k09238
FBgn0015458	FBgn0015458	lethal (2) 37CDc	l(2)37CDc
FBgn0014040	FBgn0014040	Su(tor)1-163	Su(tor)1-163
FBgn0000829	FBgn0000829	female sterile (1) M8	fs(1)M8
FBgn0065925	FBgn0065925	lethal (2) SH0147	l(2)SH0147
FBgn0061027	FBgn0061027	lethal (3) S024706b	l(3)S024706b
FBgn0267347	FBgn0267347	squash	squ
FBgn0011479	FBgn0011479	lethal (3) neo46	l(3)neo46
FBgn0019695	FBgn0019695	lethal (2) k08601	l(2)k08601
FBgn0026250	FBgn0026250	eukaryotic translation initiation factor 1A	eIF1A
FBgn0004956	FBgn0004956	unpaired 1	upd1
FBgn0029054	FBgn0029054	lethal (1) G0453	l(1)G0453
FBgn0001744	FBgn0001744	lethal (1) HM14	l(1)HM14
FBgn0003588	FBgn0003588	Suppressor of variegation 2-8	Su(var)2-8
FBgn0065746	FBgn0065746	lethal (2) SH0516	l(2)SH0516
FBgn0003334	FBgn0003334	Sex comb on midleg	Scm
FBgn0044323	FBgn0044323	Connector of kinase to AP-1	Cka
FBgn0002392	FBgn0002392	lethal (3) 93Di	l(3)93Di
FBgn0065867	FBgn0065867	lethal (2) SH0263	l(2)SH0263
FBgn0004179	FBgn0004179	Cysteine string protein	Csp
FBgn0002566	FBgn0002566	light	lt
FBgn0065489	FBgn0065489	lethal (2) SH1238	l(2)SH1238
FBgn0027264	FBgn0027264	lethal (1) G0221	l(1)G0221
FBgn0002667	FBgn0002667	maternal effect early arrest D	mat(2)ea-D
FBgn0000560	FBgn0000560	eagle	eg
FBgn0010729	FBgn0010729	lethal (3) 00835	l(3)00835
FBgn0004648	FBgn0004648	silver	svr
FBgn0260936	FBgn0260936	scrawny	scny
FBgn0000464	FBgn0000464	Leukocyte-antigen-related-like	Lar
FBgn0259986	FBgn0259986	nab	nab
FBgn0016892	FBgn0016892	lethal (3) 64Cb	l(3)64Cb
FBgn0002930	FBgn0002930	necrotic	nec
FBgn0284408	FBgn0284408	terribly reduced optic lobes	trol
FBgn0260053	FBgn0260053	-	2L2416
FBgn0003733	FBgn0003733	torso	tor
FBgn0086361	FBgn0086361	alphabet	alph
FBgn0019796	FBgn0019796	lethal (1) 10	l(1)10
FBgn0022315	FBgn0022315	lethal (1) D39.5	l(1)D39.5
FBgn0037092	FBgn0037092	M6	M6
FBgn0043593	FBgn0043593	E(ro[DOM])2409	E(ro[DOM])2409
FBgn0025758	FBgn0025758	lethal (3) 93DFd	l(3)93DFd
FBgn0060868	FBgn0060868	lethal (3) S047212b	l(3)S047212b
FBgn0023083	FBgn0023083	frayed	fray
FBgn0284258	FBgn0284258	lethal (2) k06204	l(2)k06204
FBgn0082633	FBgn0082633	S(CycE[JP])2.4	S(CycE[JP])2.4
FBgn0010800	FBgn0010800	lethal (3) 03471	l(3)03471
FBgn0024540	FBgn0024540	lethal (3) L2049	l(3)L2049
FBgn0026092	FBgn0026092	E(lt[v])319	E(lt[v])319
FBgn0065409	FBgn0065409	lethal (2) SH1571	l(2)SH1571
FBgn0003310	FBgn0003310	Star	S
FBgn0002485	FBgn0002485	lethal (3) SG45	l(3)SG45
FBgn0067372	FBgn0067372	lethal (2) NC14	l(2)NC14
FBgn0060507	FBgn0060507	lethal (3) S104509a	l(3)S104509a
FBgn0051852	FBgn0051852	Two A-associated protein of 42kDa	Tap42
FBgn0022188	FBgn0022188	lethal (2) k05125a	l(2)k05125a
FBgn0250732	FBgn0250732	GST-containing FLYWCH zinc-finger protein	gfzf
FBgn0002437	FBgn0002437	lethal (3) L6B	l(3)L6B
FBgn0011361	FBgn0011361	NADH dehydrogenase (ubiquinone) acyl carrier protein	ND-ACP
FBgn0065499	FBgn0065499	lethal (2) SH1211	l(2)SH1211
FBgn0040158	FBgn0040158	lethal (1) G0451	l(1)G0451
FBgn0005731	FBgn0005731	lethal (1) TK207	l(1)TK207
FBgn0025503	FBgn0025503	lethal (3) 73Ak	l(3)73Ak
FBgn0005145	FBgn0005145	lethal (2) DTS8	l(2)DTS8
FBgn0024576	FBgn0024576	lethal (3) rK344	l(3)rK344
FBgn0001490	FBgn0001490	lethal (1) 10Ba	l(1)10Ba
FBgn0034351	FBgn0034351	roswell	rswl
FBgn0031951	FBgn0031951	r2d2	r2d2
FBgn0022026	FBgn0022026	lethal (2) k08914	l(2)k08914
FBgn0065602	FBgn0065602	lethal (2) SH0865	l(2)SH0865
FBgn0045973	FBgn0045973	PdL72A3	PdL72A3
FBgn0061132	FBgn0061132	lethal (3) S002302	l(3)S002302
FBgn0019800	FBgn0019800	lethal (1) 05	l(1)05
FBgn0020887	FBgn0020887	Su(z)12	Su(z)12
FBgn0015496	FBgn0015496	lethal (3) 65ACf	l(3)65ACf
FBgn0060822	FBgn0060822	lethal (3) S052111b	l(3)S052111b
FBgn0016977	FBgn0016977	split ends	spen
FBgn0065597	FBgn0065597	lethal (2) SH0882	l(2)SH0882
FBgn0260598	FBgn0260598	-	2L2845
FBgn0060829	FBgn0060829	lethal (3) S050620	l(3)S050620
FBgn0004882	FBgn0004882	oo18 RNA-binding protein	orb
FBgn0003862	FBgn0003862	trithorax	trx
FBgn0019798	FBgn0019798	lethal (1) 07	l(1)07
FBgn0001970	FBgn0001970	Polypeptide N-acetylgalactosaminyltransferase 35A	Pgant35A
FBgn0000766	FBgn0000766	female sterile (1) A1010	fs(1)A1010
FBgn0017396	FBgn0017396	lethal (1) 10Bq	l(1)10Bq
FBgn0060521	FBgn0060521	lethal (3) S102409	l(3)S102409
FBgn0029848	FBgn0029848	Biotinidase	Btnd
FBgn0065240	FBgn0065240	lethal (2) SH2156	l(2)SH2156
FBgn0027297	FBgn0027297	lethal (1) G0143	l(1)G0143
FBgn0259789	FBgn0259789	zelda	zld
FBgn0014062	FBgn0014062	Su(tor)3-1	Su(tor)3-1
FBgn0020278	FBgn0020278	locomotion defects	loco
FBgn0065139	FBgn0065139	lethal (3) SH113	l(3)SH113
FBgn0000234	FBgn0000234	buttonhead like	btdl
FBgn0001366	FBgn0001366	lethal (1) 1Fe	l(1)1Fe
FBgn0060876	FBgn0060876	lethal (3) S045602	l(3)S045602
FBgn0065252	FBgn0065252	lethal (2) SH2114	l(2)SH2114
FBgn0060383	FBgn0060383	lethal (3) S134505	l(3)S134505
FBgn0028161	FBgn0028161	lethal (3) S036912	l(3)S036912
FBgn0082616	FBgn0082616	S(CycE[JP])E9S1	S(CycE[JP])E9S1
FBgn0027143	FBgn0027143	lethal (3) 71DEd	l(3)71DEd
FBgn0022039	FBgn0022039	lethal (2) k08407	l(2)k08407
FBgn0005431	FBgn0005431	lethal (1) 10Ea	l(1)10Ea
FBgn0065390	FBgn0065390	lethal (2) SH1630	l(2)SH1630
FBgn0001983	FBgn0001983	worniu	wor
FBgn0022129	FBgn0022129	lethal (2) k06409	l(2)k06409
FBgn0027136	FBgn0027136	lethal (3) 88EFa	l(3)88EFa
FBgn0263916	FBgn0263916	Equilibrative nucleoside transporter 2	Ent2
FBgn0016984	FBgn0016984	skittles	sktl
FBgn0021822	FBgn0021822	lethal (2) k16207	l(2)k16207
FBgn0010761	FBgn0010761	lethal (3) 01728	l(3)01728
FBgn0032773	FBgn0032773	fondue	fon
FBgn0001473	FBgn0001473	lethal (1) 9Ec	l(1)9Ec
FBgn0001458	FBgn0001458	lethal (1) 7Dl	l(1)7Dl
FBgn0020392	FBgn0020392	N-myristoyl transferase	Nmt
FBgn0263391	FBgn0263391	hu li tai shao	hts
FBgn0267698	FBgn0267698	p21-activated kinase	Pak
FBgn0002941	FBgn0002941	slouch	slou
FBgn0028991	FBgn0028991	sequoia	seq
FBgn0016014	FBgn0016014	lethal (3) 64Am	l(3)64Am
FBgn0261049	FBgn0261049	Vacuolar protein sorting 45	Vps45
FBgn0284249	FBgn0284249	Adh transcription factor 1	Adf1
FBgn0015403	FBgn0015403	lethal (1) 10Bp	l(1)10Bp
FBgn0026430	FBgn0026430	Gamma-tubulin ring protein 84	Grip84
FBgn0260123	FBgn0260123	-	2L1281
FBgn0023066	FBgn0023066	lethal (1) 20BFa	l(1)20BFa
FBgn0061073	FBgn0061073	lethal (3) S016704b	l(3)S016704b
FBgn0065159	FBgn0065159	lethal (3) SH045	l(3)SH045
FBgn0001391	FBgn0001391	lethal (1) 2Cc	l(1)2Cc
FBgn0041748	FBgn0041748	lethal (1) em1	l(1)em1
FBgn0039120	FBgn0039120	Nucleoporin 98-96kD	Nup98-96
FBgn0002233	FBgn0002233	lethal (3) 68Bf	l(3)68Bf
FBgn0262114	FBgn0262114	Ran-binding protein M	RanBPM
FBgn0014234	FBgn0014234	lethal (2) 31Eq	l(2)31Eq
FBgn0024558	FBgn0024558	Diphthamide methyltransferase	Dph5
FBgn0001511	FBgn0001511	lethal (1) 10Fe	l(1)10Fe
FBgn0023054	FBgn0023054	lethal (1) 3ABb	l(1)3ABb
FBgn0063422	FBgn0063422	lethal (3) 3450-A	l(3)3450-A
FBgn0065688	FBgn0065688	lethal (2) SH0649	l(2)SH0649
FBgn0027779	FBgn0027779	Vacuolar H[+]-ATPase SFD subunit	VhaSFD
FBgn0067663	FBgn0067663	poached	poached
FBgn0001722	FBgn0001722	lethal (1) ESHS43	l(1)ESHS43
FBgn0005590	FBgn0005590	screw	scw
FBgn0013573	FBgn0013573	lethal (3) 82Fa	l(3)82Fa
FBgn0069319	FBgn0069319	X-179-36	X-179-36
FBgn0001491	FBgn0001491	lethal (1) 10Bb	l(1)10Bb
FBgn0020521	FBgn0020521	piopio	pio
FBgn0262512	FBgn0262512	Vacuolar H[+] ATPase 14kD subunit 1	Vha14-1
FBgn0000209	FBgn0000209	Blackpatch	Bpt
FBgn0027095	FBgn0027095	Mesencephalic astrocyte-derived neurotrophic factor	Manf
FBgn0020867	FBgn0020867	auk	auk
FBgn0027976	FBgn0027976	lethal (3) S139308b	l(3)S139308b
FBgn0003944	FBgn0003944	Ultrabithorax	Ubx
FBgn0021951	FBgn0021951	lethal (2) k10317	l(2)k10317
FBgn0003403	FBgn0003403	shy	shy
FBgn0028222	FBgn0028222	lethal (3) S007403a	l(3)S007403a
FBgn0001704	FBgn0001704	lethal (1) ESHS25	l(1)ESHS25
FBgn0043478	FBgn0043478	lethal (3) 66EFh	l(3)66EFh
FBgn0028275	FBgn0028275	lethal (1) G0430	l(1)G0430
FBgn0024655	FBgn0024655	lethal (2) k08136	l(2)k08136
FBgn0015918	FBgn0015918	cat of nine tails	cant
FBgn0065549	FBgn0065549	lethal (2) SH1042	l(2)SH1042
FBgn0060652	FBgn0060652	lethal (3) S083311	l(3)S083311
FBgn0004095	FBgn0004095	lethal (2) 60Dc	l(2)60Dc
FBgn0028345	FBgn0028345	lethal (1) G0213	l(1)G0213
FBgn0003905	FBgn0003905	tiny	ty
FBgn0000842	FBgn0000842	female sterile (1) M29	fs(1)M29
FBgn0022241	FBgn0022241	lethal (2) k02206	l(2)k02206
FBgn0036398	FBgn0036398	upSET	upSET
FBgn0028586	FBgn0028586	lethal (?) H81	l(?)H81
FBgn0040168	FBgn0040168	lethal (1) G0366	l(1)G0366
FBgn0261268	FBgn0261268	Cullin 3	Cul3
FBgn0264442	FBgn0264442	abrupt	ab
FBgn0261955	FBgn0261955	Citrate synthase 1	Cs1
FBgn0061153	FBgn0061153	lethal (2) I46	l(2)I46
FBgn0022082	FBgn0022082	lethal (2) k07525	l(2)k07525
FBgn0001624	FBgn0001624	discs large 1	dlg1
FBgn0014263	FBgn0014263	overgrown hematopoietic organs 55DE	oho55DE
FBgn0069307	FBgn0069307	X-63-3	X-63-3
FBgn0086656	FBgn0086656	shrub	shrb
FBgn0020443	FBgn0020443	eukaryotic translation release factor 3	eRF3
FBgn0084112	FBgn0084112	Enhancer on chromosome 3-complementation group c	E-3c7
FBgn0028149	FBgn0028149	lethal (3) S044823	l(3)S044823
FBgn0022269	FBgn0022269	lethal (2) k00302	l(2)k00302
FBgn0065401	FBgn0065401	lethal (2) SH1603	l(2)SH1603
FBgn0005638	FBgn0005638	slow border cells	slbo
FBgn0029174	FBgn0029174	FK506-binding protein 59kD	Fkbp59
FBgn0260592	FBgn0260592	-	2L2475
FBgn0021883	FBgn0021883	lethal (2) k13412	l(2)k13412
FBgn0021808	FBgn0021808	lethal (2) k16703	l(2)k16703
FBgn0060766	FBgn0060766	lethal (3) S062516b	l(3)S062516b
FBgn0000887	FBgn0000887	female sterile (1) M85	fs(1)M85
FBgn0025186	FBgn0025186	ariadne 2	ari-2
FBgn0263120	FBgn0263120	Acyl-CoA synthetase long-chain	Acsl
FBgn0019745	FBgn0019745	lethal (1) 83B	l(1)83B
FBgn0283437	FBgn0283437	Prophenoloxidase 1	PPO1
FBgn0070049	FBgn0070049	3L-200-14	3L-200-14
FBgn0262473	FBgn0262473	Toll	Tl
FBgn0069325	FBgn0069325	X-156-10	X-156-10
FBgn0010226	FBgn0010226	Glutathione S transferase S1	GstS1
FBgn0065354	FBgn0065354	lethal (2) SH1775	l(2)SH1775
FBgn0060558	FBgn0060558	lethal (3) S097301b	l(3)S097301b
FBgn0032901	FBgn0032901	skywalker	sky
FBgn0001346	FBgn0001346	lethal (1) 1Ea	l(1)1Ea
FBgn0015406	FBgn0015406	lethal (1) 12Ba	l(1)12Ba
FBgn0069192	FBgn0069192	lethal (3) L0189	l(3)L0189
FBgn0060432	FBgn0060432	lethal (3) S125815	l(3)S125815
FBgn0002612	FBgn0002612	Minute (3) 63B	M(3)63B
FBgn0060512	FBgn0060512	lethal (3) S104104	l(3)S104104
FBgn0002473	FBgn0002473	lethal (3) SG28	l(3)SG28
FBgn0065804	FBgn0065804	lethal (2) SH0398	l(2)SH0398
FBgn0002191	FBgn0002191	lethal (3) 63Bb	l(3)63Bb
FBgn0015331	FBgn0015331	abstrakt	abs
FBgn0060551	FBgn0060551	lethal (3) S098202b	l(3)S098202b
FBgn0002201	FBgn0002201	lethal (3) 67Ae	l(3)67Ae
FBgn0005727	FBgn0005727	lethal (1) TK202	l(1)TK202
FBgn0004913	FBgn0004913	Germ line transcription factor 1	Gnf1
FBgn0038769	FBgn0038769	Regnase 1	Regnase-1
FBgn0010750	FBgn0010750	antimeros	atms
FBgn0260655	FBgn0260655	lethal (3) 76BDm	l(3)76BDm
FBgn0003545	FBgn0003545	subito	sub
FBgn0065367	FBgn0065367	lethal (2) SH1715	l(2)SH1715
FBgn0065876	FBgn0065876	lethal (2) SH0241	l(2)SH0241
FBgn0065858	FBgn0065858	lethal (2) SH0287	l(2)SH0287
FBgn0019769	FBgn0019769	lethal (1) 53	l(1)53
FBgn0038853	FBgn0038853	Rho GTPase activating protein at 93B	RhoGAP93B
FBgn0002494	FBgn0002494	lethal (3) SG54	l(3)SG54
FBgn0004233	FBgn0004233	lethal (3) 93Bg	l(3)93Bg
FBgn0065902	FBgn0065902	lethal (2) SH0199	l(2)SH0199
FBgn0011173	FBgn0011173	lethal (1) 291-11	l(1)291-11
FBgn0005367	FBgn0005367	Vortice	Vc
FBgn0005427	FBgn0005427	erect wing	ewg
FBgn0065940	FBgn0065940	lethal (2) SH0116	l(2)SH0116
FBgn0020543	FBgn0020543	lethal (1) 18DEb	l(1)18DEb
FBgn0040232	FBgn0040232	CENP-meta	cmet
FBgn0261952	FBgn0261952	shrew	srw
FBgn0003980	FBgn0003980	Vitelline membrane 26Ab	Vm26Ab
FBgn0001994	FBgn0001994	cropped	crp
FBgn0003449	FBgn0003449	sans fille	snf
FBgn0064165	FBgn0064165	lethal (3) Eq	l(3)Eq
FBgn0005518	FBgn0005518	lethal (1) 2Di	l(1)2Di
FBgn0021875	FBgn0021875	Zinc finger protein RP-8	Zfrp8
FBgn0065699	FBgn0065699	lethal (2) SH0624	l(2)SH0624
FBgn0065893	FBgn0065893	lethal (2) SH0214	l(2)SH0214
FBgn0005269	FBgn0005269	lethal (3) SG89	l(3)SG89
FBgn0065480	FBgn0065480	lethal (2) SH1284	l(2)SH1284
FBgn0022304	FBgn0022304	lethal (1) L48.3	l(1)L48.3
FBgn0000831	FBgn0000831	female sterile (1) M13	fs(1)M13
FBgn0027989	FBgn0027989	lethal (3) S127416	l(3)S127416
FBgn0065143	FBgn0065143	lethal (3) SH094	l(3)SH094
FBgn0065215	FBgn0065215	lethal (2) SH2252	l(2)SH2252
FBgn0027163	FBgn0027163	l(2)Karp and Cherbas C	l(2)KC-C
FBgn0261786	FBgn0261786	minus	mi
FBgn0060392	FBgn0060392	lethal (3) S133610	l(3)S133610
FBgn0069201	FBgn0069201	lethal (2) DJ684	l(2)DJ684
FBgn0000370	FBgn0000370	cryptocephal	crc
FBgn0004378	FBgn0004378	Kinesin-like protein at 61F	Klp61F
FBgn0000635	FBgn0000635	Fasciclin 2	Fas2
FBgn0011808	FBgn0011808	lethal (3) s2714	l(3)s2714
FBgn0019771	FBgn0019771	lethal (1) 48	l(1)48
FBgn0011788	FBgn0011788	lethal (3) j1B8	l(3)j1B8
FBgn0013511	FBgn0013511	lethal (1) 14Ah	l(1)14Ah
FBgn0065671	FBgn0065671	lethal (2) SH0682	l(2)SH0682
FBgn0082626	FBgn0082626	S(CycE[JP])3.2	S(CycE[JP])3.2
FBgn0060453	FBgn0060453	lethal (3) S119601b	l(3)S119601b
FBgn0000377	FBgn0000377	crooked neck	crn
FBgn0016816	FBgn0016816	lethal (1) L19	l(1)L19
FBgn0065851	FBgn0065851	lethal (2) SH0306	l(2)SH0306
FBgn0065638	FBgn0065638	lethal (2) SH0764	l(2)SH0764
FBgn0010846	FBgn0010846	lethal (3) 04696	l(3)04696
FBgn0060324	FBgn0060324	lethal (3) S146607b	l(3)S146607b
FBgn0028024	FBgn0028024	lethal (3) S103616	l(3)S103616
FBgn0001765	FBgn0001765	lethal (1) M25	l(1)M25
FBgn0060542	FBgn0060542	lethal (3) S099504	l(3)S099504
